"RACEID","YEAR","ROUND","CIRCUITID","NAME","DATE","TIME","URL","FP1_DATE","FP1_TIME","FP2_DATE","FP2_TIME","FP3_DATE","FP3_TIME","QUALI_DATE","QUALI_TIME","SPRINT_DATE","SPRINT_TIME","RESULTID","RACEID_2","DRIVERID","CONSTRUCTORID","NUMBER","GRID","POSITION","POSITIONTEXT","POSITIONORDER","POINTS","LAPS","TIME_2","MILLISECONDS","FASTESTLAP","RANK","FASTESTLAPTIME","FASTESTLAPSPEED","STATUSID","DRIVERID_2","DRIVERREF","NUMBER_2","CODE","FORENAME","SURNAME","DOB","NATIONALITY","URL_2"
"1139","2024","19","69","United States Grand Prix","2024-10-20","19:00:00","https://en.wikipedia.org/wiki/2024_United_States_Grand_Prix","2024-10-18","17:30:00","2024-10-18","21:30:00",,"NULL","2024-10-19","22:00:00","2024-10-19","18:00:00","26662","1139","839","214","31","12","18","18","18",0,"55",,,"53","1","1:37.330",203.912,"11","839","ocon","31","OCO","Esteban","Ocon","1996-09-17","French","http://en.wikipedia.org/wiki/Esteban_Ocon"
"1139","2024","19","69","United States Grand Prix","2024-10-20","19:00:00","https://en.wikipedia.org/wiki/2024_United_States_Grand_Prix","2024-10-18","17:30:00","2024-10-18","21:30:00",,"NULL","2024-10-19","22:00:00","2024-10-19","18:00:00","26663","1139","855","15","24","18","19","19","19",0,"55",,,"53","18","1:39.272",199.923,"11","855","zhou","24","ZHO","Guanyu","Zhou","1999-05-30","Chinese","http://en.wikipedia.org/wiki/Zhou_Guanyu"
"1139","2024","19","69","United States Grand Prix","2024-10-20","19:00:00","https://en.wikipedia.org/wiki/2024_United_States_Grand_Prix","2024-10-18","17:30:00","2024-10-18","21:30:00",,"NULL","2024-10-19","22:00:00","2024-10-19","18:00:00","26664","1139","1","131","44","17",,"R","20",0,"1",,,,"0",,,"20","1","hamilton","44","HAM","Lewis","Hamilton","1985-01-07","British","http://en.wikipedia.org/wiki/Lewis_Hamilton"
"1140","2024","20","32","Mexico City Grand Prix","2024-10-27","20:00:00","https://en.wikipedia.org/wiki/2024_Mexico_City_Grand_Prix","2024-10-25","18:30:00","2024-10-25","22:00:00","2024-10-26","17:30:00","2024-10-26","21:00:00",,"NULL","26665","1140","832","6","55","1","1","1","1",25,"71","1:40:55.800","6055800","62","7","1:20.137",193.348,"1","832","sainz","55","SAI","Carlos","Sainz","1994-09-01","Spanish","http://en.wikipedia.org/wiki/Carlos_Sainz_Jr."
"1140","2024","20","32","Mexico City Grand Prix","2024-10-27","20:00:00","https://en.wikipedia.org/wiki/2024_Mexico_City_Grand_Prix","2024-10-25","18:30:00","2024-10-25","22:00:00","2024-10-26","17:30:00","2024-10-26","21:00:00",,"NULL","26666","1140","846","1","4","3","2","2","2",18,"71","+4.705","6060505","68","4","1:19.691",194.43,"1","846","norris","4","NOR","Lando","Norris","1999-11-13","British","http://en.wikipedia.org/wiki/Lando_Norris"
"1140","2024","20","32","Mexico City Grand Prix","2024-10-27","20:00:00","https://en.wikipedia.org/wiki/2024_Mexico_City_Grand_Prix","2024-10-25","18:30:00","2024-10-25","22:00:00","2024-10-26","17:30:00","2024-10-26","21:00:00",,"NULL","26667","1140","844","6","16","4","3","3","3",16,"71","+34.387","6090187","71","1","1:18.336",197.794,"1","844","leclerc","16","LEC","Charles","Leclerc","1997-10-16","Monegasque","http://en.wikipedia.org/wiki/Charles_Leclerc"
"1140","2024","20","32","Mexico City Grand Prix","2024-10-27","20:00:00","https://en.wikipedia.org/wiki/2024_Mexico_City_Grand_Prix","2024-10-25","18:30:00","2024-10-25","22:00:00","2024-10-26","17:30:00","2024-10-26","21:00:00",,"NULL","26668","1140","1","131","44","6","4","4","4",12,"71","+44.780","6100580","31","8","1:20.371",192.785,"1","1","hamilton","44","HAM","Lewis","Hamilton","1985-01-07","British","http://en.wikipedia.org/wiki/Lewis_Hamilton"
"1140","2024","20","32","Mexico City Grand Prix","2024-10-27","20:00:00","https://en.wikipedia.org/wiki/2024_Mexico_City_Grand_Prix","2024-10-25","18:30:00","2024-10-25","22:00:00","2024-10-26","17:30:00","2024-10-26","21:00:00",,"NULL","26669","1140","847","131","63","5","5","5","5",10,"71","+48.536","6104336","63","11","1:20.731",191.926,"1","847","russell","63","RUS","George","Russell","1998-02-15","British","http://en.wikipedia.org/wiki/George_Russell_(racing_driver)"
"1140","2024","20","32","Mexico City Grand Prix","2024-10-27","20:00:00","https://en.wikipedia.org/wiki/2024_Mexico_City_Grand_Prix","2024-10-25","18:30:00","2024-10-25","22:00:00","2024-10-26","17:30:00","2024-10-26","21:00:00",,"NULL","26670","1140","830","9","1","2","6","6","6",8,"71","+59.558","6115358","53","13","1:20.872",191.591,"1","830","max_verstappen","33","VER","Max","Verstappen","1997-09-30","Dutch","http://en.wikipedia.org/wiki/Max_Verstappen"
"1140","2024","20","32","Mexico City Grand Prix","2024-10-27","20:00:00","https://en.wikipedia.org/wiki/2024_Mexico_City_Grand_Prix","2024-10-25","18:30:00","2024-10-25","22:00:00","2024-10-26","17:30:00","2024-10-26","21:00:00",,"NULL","26671","1140","825","210","20","7","7","7","7",6,"71","+1:03.642","6119442","61","9","1:20.637",192.15,"1","825","kevin_magnussen","20","MAG","Kevin","Magnussen","1992-10-05","Danish","http://en.wikipedia.org/wiki/Kevin_Magnussen"
"1140","2024","20","32","Mexico City Grand Prix","2024-10-27","20:00:00","https://en.wikipedia.org/wiki/2024_Mexico_City_Grand_Prix","2024-10-25","18:30:00","2024-10-25","22:00:00","2024-10-26","17:30:00","2024-10-26","21:00:00",,"NULL","26672","1140","857","1","81","17","8","8","8",4,"71","+1:04.928","6120728","65","5","1:20.064",193.525,"1","857","piastri","81","PIA","Oscar","Piastri","2001-04-06","Australian","http://en.wikipedia.org/wiki/Oscar_Piastri"
"1140","2024","20","32","Mexico City Grand Prix","2024-10-27","20:00:00","https://en.wikipedia.org/wiki/2024_Mexico_City_Grand_Prix","2024-10-25","18:30:00","2024-10-25","22:00:00","2024-10-26","17:30:00","2024-10-26","21:00:00",,"NULL","26673","1140","807","210","27","10","9","9","9",2,"70",,,"69","12","1:20.748",191.885,"11","807","hulkenberg","27","HUL","Nico","Hülkenberg","1987-08-19","German","http://en.wikipedia.org/wiki/Nico_H%C3%BClkenberg"
"1140","2024","20","32","Mexico City Grand Prix","2024-10-27","20:00:00","https://en.wikipedia.org/wiki/2024_Mexico_City_Grand_Prix","2024-10-25","18:30:00","2024-10-25","22:00:00","2024-10-26","17:30:00","2024-10-26","21:00:00",,"NULL","26674","1140","842","214","10","8","10","10","10",1,"70",,,"67","15","1:21.274",190.643,"11","842","gasly","10","GAS","Pierre","Gasly","1996-02-07","French","http://en.wikipedia.org/wiki/Pierre_Gasly"
"1140","2024","20","32","Mexico City Grand Prix","2024-10-27","20:00:00","https://en.wikipedia.org/wiki/2024_Mexico_City_Grand_Prix","2024-10-25","18:30:00","2024-10-25","22:00:00","2024-10-26","17:30:00","2024-10-26","21:00:00",,"NULL","26675","1140","840","117","18","14","11","11","11",0,"70",,,"55","16","1:21.311",190.557,"11","840","stroll","18","STR","Lance","Stroll","1998-10-29","Canadian","http://en.wikipedia.org/wiki/Lance_Stroll"
"1140","2024","20","32","Mexico City Grand Prix","2024-10-27","20:00:00","https://en.wikipedia.org/wiki/2024_Mexico_City_Grand_Prix","2024-10-25","18:30:00","2024-10-25","22:00:00","2024-10-26","17:30:00","2024-10-26","21:00:00",,"NULL","26676","1140","861","3","43","16","12","12","12",0,"70",,,"50","6","1:20.090",193.462,"11","861","colapinto","43","COL","Franco","Colapinto","2003-05-27","Argentinian ","http://en.wikipedia.org/wiki/Franco_Colapinto"
"1140","2024","20","32","Mexico City Grand Prix","2024-10-27","20:00:00","https://en.wikipedia.org/wiki/2024_Mexico_City_Grand_Prix","2024-10-25","18:30:00","2024-10-25","22:00:00","2024-10-26","17:30:00","2024-10-26","21:00:00",,"NULL","26677","1140","839","214","31","0","13","13","13",0,"70",,,"70","10","1:20.659",192.097,"11","839","ocon","31","OCO","Esteban","Ocon","1996-09-17","French","http://en.wikipedia.org/wiki/Esteban_Ocon"
"1140","2024","20","32","Mexico City Grand Prix","2024-10-27","20:00:00","https://en.wikipedia.org/wiki/2024_Mexico_City_Grand_Prix","2024-10-25","18:30:00","2024-10-25","22:00:00","2024-10-26","17:30:00","2024-10-26","21:00:00",,"NULL","26678","1140","822","15","77","15","14","14","14",0,"70",,,"57","14","1:21.085",191.088,"11","822","bottas","77","BOT","Valtteri","Bottas","1989-08-28","Finnish","http://en.wikipedia.org/wiki/Valtteri_Bottas"
"1140","2024","20","32","Mexico City Grand Prix","2024-10-27","20:00:00","https://en.wikipedia.org/wiki/2024_Mexico_City_Grand_Prix","2024-10-25","18:30:00","2024-10-25","22:00:00","2024-10-26","17:30:00","2024-10-26","21:00:00",,"NULL","26679","1140","855","15","24","19","15","15","15",0,"70",,,"56","17","1:21.553",189.991,"11","855","zhou","24","ZHO","Guanyu","Zhou","1999-05-30","Chinese","http://en.wikipedia.org/wiki/Zhou_Guanyu"
"1140","2024","20","32","Mexico City Grand Prix","2024-10-27","20:00:00","https://en.wikipedia.org/wiki/2024_Mexico_City_Grand_Prix","2024-10-25","18:30:00","2024-10-25","22:00:00","2024-10-26","17:30:00","2024-10-26","21:00:00",,"NULL","26680","1140","859","215","30","12","16","16","16",0,"70",,,"67","3","1:19.502",194.893,"11","859","lawson","30","LAW","Liam","Lawson","2002-02-11","New Zealander","http://en.wikipedia.org/wiki/Liam_Lawson"
"1140","2024","20","32","Mexico City Grand Prix","2024-10-27","20:00:00","https://en.wikipedia.org/wiki/2024_Mexico_City_Grand_Prix","2024-10-25","18:30:00","2024-10-25","22:00:00","2024-10-26","17:30:00","2024-10-26","21:00:00",,"NULL","26681","1140","815","9","11","18","17","17","17",0,"70",,,"70","2","1:19.209",195.614,"11","815","perez","11","PER","Sergio","Pérez","1990-01-26","Mexican","http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez"
"1140","2024","20","32","Mexico City Grand Prix","2024-10-27","20:00:00","https://en.wikipedia.org/wiki/2024_Mexico_City_Grand_Prix","2024-10-25","18:30:00","2024-10-25","22:00:00","2024-10-26","17:30:00","2024-10-26","21:00:00",,"NULL","26684","1140","852","215","22","11",,"R","20",0,"0",,,,"0",,,"4","852","tsunoda","22","TSU","Yuki","Tsunoda","2000-05-11","Japanese","http://en.wikipedia.org/wiki/Yuki_Tsunoda"
"1140","2024","20","32","Mexico City Grand Prix","2024-10-27","20:00:00","https://en.wikipedia.org/wiki/2024_Mexico_City_Grand_Prix","2024-10-25","18:30:00","2024-10-25","22:00:00","2024-10-26","17:30:00","2024-10-26","21:00:00",,"NULL","26683","1140","848","3","23","9",,"R","19",0,"0",,,,"0",,,"4","848","albon","23","ALB","Alexander","Albon","1996-03-23","Thai","http://en.wikipedia.org/wiki/Alexander_Albon"
"1140","2024","20","32","Mexico City Grand Prix","2024-10-27","20:00:00","https://en.wikipedia.org/wiki/2024_Mexico_City_Grand_Prix","2024-10-25","18:30:00","2024-10-25","22:00:00","2024-10-26","17:30:00","2024-10-26","21:00:00",,"NULL","26682","1140","4","117","14","13",,"R","18",0,"15",,,"7","18","1:22.722",187.306,"23","4","alonso","14","ALO","Fernando","Alonso","1981-07-29","Spanish","http://en.wikipedia.org/wiki/Fernando_Alonso"
"1141","2024","21","18","São Paulo Grand Prix","2024-11-03","17:00:00","https://en.wikipedia.org/wiki/2024_S%C3%A3o_Paulo_Grand_Prix","2024-11-01","14:30:00","2024-11-01","18:30:00",,"NULL","2024-11-02","18:00:00","2024-11-02","14:00:00","26685","1141","830","9","1","17","1","1","1",26,"69","2:06:54.430","7614430","67","1","1:20.472",192.767,"1","830","max_verstappen","33","VER","Max","Verstappen","1997-09-30","Dutch","http://en.wikipedia.org/wiki/Max_Verstappen"
"1141","2024","21","18","São Paulo Grand Prix","2024-11-03","17:00:00","https://en.wikipedia.org/wiki/2024_S%C3%A3o_Paulo_Grand_Prix","2024-11-01","14:30:00","2024-11-01","18:30:00",,"NULL","2024-11-02","18:00:00","2024-11-02","14:00:00","26686","1141","839","214","31","4","2","2","2",18,"69","+19.477","7633907","64","7","1:21.771",189.705,"1","839","ocon","31","OCO","Esteban","Ocon","1996-09-17","French","http://en.wikipedia.org/wiki/Esteban_Ocon"
"1141","2024","21","18","São Paulo Grand Prix","2024-11-03","17:00:00","https://en.wikipedia.org/wiki/2024_S%C3%A3o_Paulo_Grand_Prix","2024-11-01","14:30:00","2024-11-01","18:30:00",,"NULL","2024-11-02","18:00:00","2024-11-02","14:00:00","26687","1141","842","214","10","13","3","3","3",15,"69","+22.532","7636962","66","5","1:21.645",189.998,"1","842","gasly","10","GAS","Pierre","Gasly","1996-02-07","French","http://en.wikipedia.org/wiki/Pierre_Gasly"
"1141","2024","21","18","São Paulo Grand Prix","2024-11-03","17:00:00","https://en.wikipedia.org/wiki/2024_S%C3%A3o_Paulo_Grand_Prix","2024-11-01","14:30:00","2024-11-01","18:30:00",,"NULL","2024-11-02","18:00:00","2024-11-02","14:00:00","26688","1141","847","131","63","2","4","4","4",12,"69","+23.265","7637695","66","6","1:21.645",189.998,"1","847","russell","63","RUS","George","Russell","1998-02-15","British","http://en.wikipedia.org/wiki/George_Russell_(racing_driver)"
"1141","2024","21","18","São Paulo Grand Prix","2024-11-03","17:00:00","https://en.wikipedia.org/wiki/2024_S%C3%A3o_Paulo_Grand_Prix","2024-11-01","14:30:00","2024-11-01","18:30:00",,"NULL","2024-11-02","18:00:00","2024-11-02","14:00:00","26689","1141","844","6","16","6","5","5","5",10,"69","+30.177","7644607","60","4","1:21.631",190.03,"1","844","leclerc","16","LEC","Charles","Leclerc","1997-10-16","Monegasque","http://en.wikipedia.org/wiki/Charles_Leclerc"
"1141","2024","21","18","São Paulo Grand Prix","2024-11-03","17:00:00","https://en.wikipedia.org/wiki/2024_S%C3%A3o_Paulo_Grand_Prix","2024-11-01","14:30:00","2024-11-01","18:30:00",,"NULL","2024-11-02","18:00:00","2024-11-02","14:00:00","26690","1141","846","1","4","1","6","6","6",8,"69","+31.372","7645802","67","2","1:21.517",190.296,"1","846","norris","4","NOR","Lando","Norris","1999-11-13","British","http://en.wikipedia.org/wiki/Lando_Norris"
"1141","2024","21","18","São Paulo Grand Prix","2024-11-03","17:00:00","https://en.wikipedia.org/wiki/2024_S%C3%A3o_Paulo_Grand_Prix","2024-11-01","14:30:00","2024-11-01","18:30:00",,"NULL","2024-11-02","18:00:00","2024-11-02","14:00:00","26691","1141","852","215","22","3","7","7","7",6,"69","+42.056","7656486","69","8","1:21.828",189.573,"1","852","tsunoda","22","TSU","Yuki","Tsunoda","2000-05-11","Japanese","http://en.wikipedia.org/wiki/Yuki_Tsunoda"
"1141","2024","21","18","São Paulo Grand Prix","2024-11-03","17:00:00","https://en.wikipedia.org/wiki/2024_S%C3%A3o_Paulo_Grand_Prix","2024-11-01","14:30:00","2024-11-01","18:30:00",,"NULL","2024-11-02","18:00:00","2024-11-02","14:00:00","26692","1141","857","1","81","8","8","8","8",4,"69","+44.943","7659373","69","3","1:21.532",190.261,"1","857","piastri","81","PIA","Oscar","Piastri","2001-04-06","Australian","http://en.wikipedia.org/wiki/Oscar_Piastri"
"1141","2024","21","18","São Paulo Grand Prix","2024-11-03","17:00:00","https://en.wikipedia.org/wiki/2024_S%C3%A3o_Paulo_Grand_Prix","2024-11-01","14:30:00","2024-11-01","18:30:00",,"NULL","2024-11-02","18:00:00","2024-11-02","14:00:00","26693","1141","859","215","30","5","9","9","9",2,"69","+50.452","7664882","67","10","1:22.123",188.892,"1","859","lawson","30","LAW","Liam","Lawson","2002-02-11","New Zealander","http://en.wikipedia.org/wiki/Liam_Lawson"
"1141","2024","21","18","São Paulo Grand Prix","2024-11-03","17:00:00","https://en.wikipedia.org/wiki/2024_S%C3%A3o_Paulo_Grand_Prix","2024-11-01","14:30:00","2024-11-01","18:30:00",,"NULL","2024-11-02","18:00:00","2024-11-02","14:00:00","26694","1141","1","131","44","14","10","10","10",1,"69","+50.753","7665183","69","9","1:22.041",189.081,"1","1","hamilton","44","HAM","Lewis","Hamilton","1985-01-07","British","http://en.wikipedia.org/wiki/Lewis_Hamilton"
"1141","2024","21","18","São Paulo Grand Prix","2024-11-03","17:00:00","https://en.wikipedia.org/wiki/2024_S%C3%A3o_Paulo_Grand_Prix","2024-11-01","14:30:00","2024-11-01","18:30:00",,"NULL","2024-11-02","18:00:00","2024-11-02","14:00:00","26695","1141","815","9","11","12","11","11","11",0,"69","+51.531","7665961","67","11","1:22.143",188.846,"1","815","perez","11","PER","Sergio","Pérez","1990-01-26","Mexican","http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez"
"1141","2024","21","18","São Paulo Grand Prix","2024-11-03","17:00:00","https://en.wikipedia.org/wiki/2024_S%C3%A3o_Paulo_Grand_Prix","2024-11-01","14:30:00","2024-11-01","18:30:00",,"NULL","2024-11-02","18:00:00","2024-11-02","14:00:00","26696","1141","860","210","50","15","12","12","12",0,"69","+57.085","7671515","64","13","1:22.494",188.042,"1","860","bearman","38","BEA","Oliver","Bearman","2005-05-08","British","http://en.wikipedia.org/wiki/Oliver_Bearman"
"1141","2024","21","18","São Paulo Grand Prix","2024-11-03","17:00:00","https://en.wikipedia.org/wiki/2024_S%C3%A3o_Paulo_Grand_Prix","2024-11-01","14:30:00","2024-11-01","18:30:00",,"NULL","2024-11-02","18:00:00","2024-11-02","14:00:00","26697","1141","822","15","77","11","13","13","13",0,"69","+1:03.588","7678018","67","14","1:22.877",187.173,"1","822","bottas","77","BOT","Valtteri","Bottas","1989-08-28","Finnish","http://en.wikipedia.org/wiki/Valtteri_Bottas"
"1141","2024","21","18","São Paulo Grand Prix","2024-11-03","17:00:00","https://en.wikipedia.org/wiki/2024_S%C3%A3o_Paulo_Grand_Prix","2024-11-01","14:30:00","2024-11-01","18:30:00",,"NULL","2024-11-02","18:00:00","2024-11-02","14:00:00","26698","1141","4","117","14","9","14","14","14",0,"69","+1:18.049","7692479","59","12","1:22.293",188.502,"1","4","alonso","14","ALO","Fernando","Alonso","1981-07-29","Spanish","http://en.wikipedia.org/wiki/Fernando_Alonso"
"1141","2024","21","18","São Paulo Grand Prix","2024-11-03","17:00:00","https://en.wikipedia.org/wiki/2024_S%C3%A3o_Paulo_Grand_Prix","2024-11-01","14:30:00","2024-11-01","18:30:00",,"NULL","2024-11-02","18:00:00","2024-11-02","14:00:00","26699","1141","855","15","24","19","15","15","15",0,"69","+1:19.649","7694079","65","15","1:23.058",186.765,"1","855","zhou","24","ZHO","Guanyu","Zhou","1999-05-30","Chinese","http://en.wikipedia.org/wiki/Zhou_Guanyu"
"1141","2024","21","18","São Paulo Grand Prix","2024-11-03","17:00:00","https://en.wikipedia.org/wiki/2024_S%C3%A3o_Paulo_Grand_Prix","2024-11-01","14:30:00","2024-11-01","18:30:00",,"NULL","2024-11-02","18:00:00","2024-11-02","14:00:00","26703","1141","840","117","18","10",,"W","19",0,"0",,,,"0",,,"54","840","stroll","18","STR","Lance","Stroll","1998-10-29","Canadian","http://en.wikipedia.org/wiki/Lance_Stroll"
"1141","2024","21","18","São Paulo Grand Prix","2024-11-03","17:00:00","https://en.wikipedia.org/wiki/2024_S%C3%A3o_Paulo_Grand_Prix","2024-11-01","14:30:00","2024-11-01","18:30:00",,"NULL","2024-11-02","18:00:00","2024-11-02","14:00:00","26701","1141","861","3","43","16",,"R","17",0,"30",,,"21","18","1:24.296",184.022,"3","861","colapinto","43","COL","Franco","Colapinto","2003-05-27","Argentinian ","http://en.wikipedia.org/wiki/Franco_Colapinto"
"1141","2024","21","18","São Paulo Grand Prix","2024-11-03","17:00:00","https://en.wikipedia.org/wiki/2024_S%C3%A3o_Paulo_Grand_Prix","2024-11-01","14:30:00","2024-11-01","18:30:00",,"NULL","2024-11-02","18:00:00","2024-11-02","14:00:00","26700","1141","832","6","55","0",,"R","16",0,"38",,,"19","17","1:24.201",184.23,"3","832","sainz","55","SAI","Carlos","Sainz","1994-09-01","Spanish","http://en.wikipedia.org/wiki/Carlos_Sainz_Jr."
"1141","2024","21","18","São Paulo Grand Prix","2024-11-03","17:00:00","https://en.wikipedia.org/wiki/2024_S%C3%A3o_Paulo_Grand_Prix","2024-11-01","14:30:00","2024-11-01","18:30:00",,"NULL","2024-11-02","18:00:00","2024-11-02","14:00:00","26704","1141","807","210","27","17",,"D","20",0,"0",,,"21","16","1:23.764",185.191,"2","807","hulkenberg","27","HUL","Nico","Hülkenberg","1987-08-19","German","http://en.wikipedia.org/wiki/Nico_H%C3%BClkenberg"
"1141","2024","21","18","São Paulo Grand Prix","2024-11-03","17:00:00","https://en.wikipedia.org/wiki/2024_S%C3%A3o_Paulo_Grand_Prix","2024-11-01","14:30:00","2024-11-01","18:30:00",,"NULL","2024-11-02","18:00:00","2024-11-02","14:00:00","26702","1141","848","3","23","7",,"W","18",0,"0",,,,"0",,,"54","848","albon","23","ALB","Alexander","Albon","1996-03-23","Thai","http://en.wikipedia.org/wiki/Alexander_Albon"
"1142","2024","22","80","Las Vegas Grand Prix","2024-11-23","06:00:00","https://en.wikipedia.org/wiki/2024_Las_Vegas_Grand_Prix","2024-11-21","02:30:00","2024-11-21","06:00:00","2024-11-22","02:30:00","2024-11-22","06:00:00",,"NULL","26705","1142","847","131","63","1","1","1","1",25,"50","1:22:05.969","4925969","46","4","1:35.717",233.225,"1","847","russell","63","RUS","George","Russell","1998-02-15","British","http://en.wikipedia.org/wiki/George_Russell_(racing_driver)"
"1142","2024","22","80","Las Vegas Grand Prix","2024-11-23","06:00:00","https://en.wikipedia.org/wiki/2024_Las_Vegas_Grand_Prix","2024-11-21","02:30:00","2024-11-21","06:00:00","2024-11-22","02:30:00","2024-11-22","06:00:00",,"NULL","26706","1142","1","131","44","10","2","2","2",18,"50","+7.313","4933282","41","2","1:35.480",233.803,"1","1","hamilton","44","HAM","Lewis","Hamilton","1985-01-07","British","http://en.wikipedia.org/wiki/Lewis_Hamilton"
"1142","2024","22","80","Las Vegas Grand Prix","2024-11-23","06:00:00","https://en.wikipedia.org/wiki/2024_Las_Vegas_Grand_Prix","2024-11-21","02:30:00","2024-11-21","06:00:00","2024-11-22","02:30:00","2024-11-22","06:00:00",,"NULL","26707","1142","832","6","55","2","3","3","3",15,"50","+11.906","4937875","44","5","1:35.875",232.84,"1","832","sainz","55","SAI","Carlos","Sainz","1994-09-01","Spanish","http://en.wikipedia.org/wiki/Carlos_Sainz_Jr."
"1142","2024","22","80","Las Vegas Grand Prix","2024-11-23","06:00:00","https://en.wikipedia.org/wiki/2024_Las_Vegas_Grand_Prix","2024-11-21","02:30:00","2024-11-21","06:00:00","2024-11-22","02:30:00","2024-11-22","06:00:00",,"NULL","26708","1142","844","6","16","4","4","4","4",12,"50","+14.283","4940252","40","3","1:35.674",233.329,"1","844","leclerc","16","LEC","Charles","Leclerc","1997-10-16","Monegasque","http://en.wikipedia.org/wiki/Charles_Leclerc"
"1142","2024","22","80","Las Vegas Grand Prix","2024-11-23","06:00:00","https://en.wikipedia.org/wiki/2024_Las_Vegas_Grand_Prix","2024-11-21","02:30:00","2024-11-21","06:00:00","2024-11-22","02:30:00","2024-11-22","06:00:00",,"NULL","26709","1142","830","9","1","5","5","5","5",10,"50","+16.582","4942551","43","6","1:36.248",231.938,"1","830","max_verstappen","33","VER","Max","Verstappen","1997-09-30","Dutch","http://en.wikipedia.org/wiki/Max_Verstappen"
"1142","2024","22","80","Las Vegas Grand Prix","2024-11-23","06:00:00","https://en.wikipedia.org/wiki/2024_Las_Vegas_Grand_Prix","2024-11-21","02:30:00","2024-11-21","06:00:00","2024-11-22","02:30:00","2024-11-22","06:00:00",,"NULL","26710","1142","846","1","4","6","6","6","6",9,"50","+43.385","4969354","50","1","1:34.876",235.292,"1","846","norris","4","NOR","Lando","Norris","1999-11-13","British","http://en.wikipedia.org/wiki/Lando_Norris"
"1142","2024","22","80","Las Vegas Grand Prix","2024-11-23","06:00:00","https://en.wikipedia.org/wiki/2024_Las_Vegas_Grand_Prix","2024-11-21","02:30:00","2024-11-21","06:00:00","2024-11-22","02:30:00","2024-11-22","06:00:00",,"NULL","26711","1142","857","1","81","8","7","7","7",6,"50","+51.365","4977334","44","13","1:36.598",231.097,"1","857","piastri","81","PIA","Oscar","Piastri","2001-04-06","Australian","http://en.wikipedia.org/wiki/Oscar_Piastri"
"1142","2024","22","80","Las Vegas Grand Prix","2024-11-23","06:00:00","https://en.wikipedia.org/wiki/2024_Las_Vegas_Grand_Prix","2024-11-21","02:30:00","2024-11-21","06:00:00","2024-11-22","02:30:00","2024-11-22","06:00:00",,"NULL","26712","1142","807","210","27","9","8","8","8",4,"50","+59.808","4985777","48","12","1:36.585",231.129,"1","807","hulkenberg","27","HUL","Nico","Hülkenberg","1987-08-19","German","http://en.wikipedia.org/wiki/Nico_H%C3%BClkenberg"
"1142","2024","22","80","Las Vegas Grand Prix","2024-11-23","06:00:00","https://en.wikipedia.org/wiki/2024_Las_Vegas_Grand_Prix","2024-11-21","02:30:00","2024-11-21","06:00:00","2024-11-22","02:30:00","2024-11-22","06:00:00",,"NULL","26713","1142","852","215","22","7","9","9","9",2,"50","+1:02.808","4988777","48","16","1:36.957",230.242,"1","852","tsunoda","22","TSU","Yuki","Tsunoda","2000-05-11","Japanese","http://en.wikipedia.org/wiki/Yuki_Tsunoda"
"1142","2024","22","80","Las Vegas Grand Prix","2024-11-23","06:00:00","https://en.wikipedia.org/wiki/2024_Las_Vegas_Grand_Prix","2024-11-21","02:30:00","2024-11-21","06:00:00","2024-11-22","02:30:00","2024-11-22","06:00:00",,"NULL","26714","1142","815","9","11","15","10","10","10",1,"50","+1:03.114","4989083","42","8","1:36.326",231.75,"1","815","perez","11","PER","Sergio","Pérez","1990-01-26","Mexican","http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez"
"1142","2024","22","80","Las Vegas Grand Prix","2024-11-23","06:00:00","https://en.wikipedia.org/wiki/2024_Las_Vegas_Grand_Prix","2024-11-21","02:30:00","2024-11-21","06:00:00","2024-11-22","02:30:00","2024-11-22","06:00:00",,"NULL","26715","1142","4","117","14","16","11","11","11",0,"50","+1:09.195","4995164","39","10","1:36.553",231.205,"1","4","alonso","14","ALO","Fernando","Alonso","1981-07-29","Spanish","http://en.wikipedia.org/wiki/Fernando_Alonso"
"1142","2024","22","80","Las Vegas Grand Prix","2024-11-23","06:00:00","https://en.wikipedia.org/wiki/2024_Las_Vegas_Grand_Prix","2024-11-21","02:30:00","2024-11-21","06:00:00","2024-11-22","02:30:00","2024-11-22","06:00:00",,"NULL","26716","1142","825","210","20","12","12","12","12",0,"50","+1:09.803","4995772","49","11","1:36.557",231.196,"1","825","kevin_magnussen","20","MAG","Kevin","Magnussen","1992-10-05","Danish","http://en.wikipedia.org/wiki/Kevin_Magnussen"
"1142","2024","22","80","Las Vegas Grand Prix","2024-11-23","06:00:00","https://en.wikipedia.org/wiki/2024_Las_Vegas_Grand_Prix","2024-11-21","02:30:00","2024-11-21","06:00:00","2024-11-22","02:30:00","2024-11-22","06:00:00",,"NULL","26717","1142","855","15","24","13","13","13","13",0,"50","+1:14.085","5000054","46","7","1:36.324",231.755,"1","855","zhou","24","ZHO","Guanyu","Zhou","1999-05-30","Chinese","http://en.wikipedia.org/wiki/Zhou_Guanyu"
